species,metabolite,rho,qval,rho_partial,pval_partial,pathway,qval_partial,survives_adjustment
CAG-488 sp000434055,C00695_Cholate,0.24105735025409286,8.234061053858398e-05,0.24350838273788428,4.4548060725508985e-06,Bile Acid,7.863735344308735e-06,True
Eubacterium_G ventriosum,C00695_Cholate,-0.24102604458960572,8.250825768998697e-05,-0.2201336780594394,3.5234516532480906e-05,Bile Acid,4.346297502562308e-05,True
Ventricola intestinavium,C00055_CMP,-0.24094895687293363,8.302550518771572e-05,-0.256892559533896,1.2362276833140858e-06,Nucleotide,2.7594367931117988e-06,True
Erysipelatoclostridium ramosum,C00024_Acetyl CoA,-0.24091234812196813,8.323517470835285e-05,-0.2630129605450977,6.713459359089227e-07,Other,1.651527517611126e-06,True
UBA3855 sp017460955,C00785_Urocanate,-0.24086490519860038,8.352863179587003e-05,-0.17198068354338764,0.0012995436014176744,Other,0.0013186642327931754,True
Heteroscilispira lomanii,C00334_GABA,0.2407833538878476,8.408656358552014e-05,0.2465984528683169,3.3348926072353816e-06,Other,6.210228318874081e-06,True
UBA1685 sp900546845,C00489_Glutarate,-0.24074199594577284,8.433572314642306e-05,-0.24144795304035443,5.392051205984357e-06,Other,9.123606101496373e-06,True
Egerieicola pullicola,C00300_Creatine,0.24064077242855425,8.505252613038616e-05,0.24621416865653895,3.4578840750177e-06,Other,6.373979861783779e-06,True
UBA1206 sp000433115,C00803_Valerate,-0.2406176694652715,8.516143929357633e-05,-0.26214587980118315,7.326868287935451e-07,Other,1.767640117716635e-06,True
CAG-83 sp002438575,C00449_Saccharopine,0.24055334672544612,8.559420433603423e-05,0.24330532673061445,4.539769480104838e-06,Other,7.992551901593024e-06,True
Lachnospira rogosae_A,C02571_o-Acetylcarnitine,-0.24053699856712912,8.56506807251114e-05,-0.23922122995073233,6.615252553172971e-06,Other,1.0844676316677002e-05,True
Bulleidia intestinalis,C00134_Putrescine,0.24041486611227877,8.65442467765947e-05,0.22192671717313872,3.0293274009964146e-05,Polyamine,3.8467649536462406e-05,True
Barnesiella intestinihominis,C00245_Taurine,-0.24037867791296336,8.669112643102884e-05,-0.23189024751005086,1.2789604140554268e-05,Other,1.868934235493216e-05,True
Gemmiger sp900540595,C08277_Sebacate,0.24037808759633764,8.669112643102884e-05,0.23532669040535956,9.414400853281747e-06,Other,1.4517194839293366e-05,True
UBA3855 sp017460955,C01046_N-Methylglutamate,-0.2402767825217483,8.742775729269181e-05,-0.24108808150271785,5.573938809531098e-06,Other,9.336580920487602e-06,True
Alistipes_A ihumii,C00576_Betaine aldehyde,0.2402664952614721,8.74369388407671e-05,0.2419623424449092,5.141862819043184e-06,Other,8.827232307370272e-06,True
ER4 sp900552015,C00489_Glutarate,0.2402319146601842,8.764137337408771e-05,0.24926230642903463,2.5902515869629874e-06,Other,5.034778475881334e-06,True
Bacillus_T coahuilensis,C02571_o-Acetylcarnitine,-0.24017540367805315,8.802325672486388e-05,-0.22257753034495395,2.866781965253192e-05,Other,3.682443115289907e-05,True
UBA1206 sp000433115,C05629_3-Phenylpropionate,-0.24016321458168227,8.804801228057174e-05,-0.24517390153018642,3.812930528364064e-06,Other,6.9074828412392456e-06,True
Lachnospira sp003537285,C01921_Glycocholate,-0.24014693020338332,8.810592784281947e-05,-0.24807182955473006,2.9009363275582724e-06,Other,5.530860491054857e-06,True
Ruminococcus_E bromii_B,C00079_Phe,-0.24000731805808379,8.916678239769091e-05,-0.22642037246273333,2.0630995073732862e-05,Other,2.812678264994255e-05,True
ER4 sp000765235,C00483_Tyramine,-0.23990830022543946,8.990470097979754e-05,-0.20436682426723207,0.0001262126352880049,Other,0.00013741168784758292,True
CAG-488 sp000434915,C02656_Pimelate,-0.23980873650338463,9.065296977826698e-05,-0.22347965045645957,2.6550768131638663e-05,Other,3.4571312671404506e-05,True
ER4 sp000765235,C00408_Pipecolate,0.23979380753413437,9.070138178762045e-05,0.24217056819493837,5.0437665472282895e-06,Other,8.718581021333297e-06,True
Veillonella parvula_A,C02656_Pimelate,-0.23977111221578684,9.081445332979936e-05,-0.24199996668388002,5.124004241737837e-06,Other,8.819284409187327e-06,True
Pyramidobacter sp002007215,C00847_4-Pyridoxate,-0.2397387324267477,9.100839241046379e-05,-0.17803904764147718,0.000864768903085103,Other,0.0008810686735456984,True
Ruminiclostridium_E sp910579265,C00695_Cholate,0.23966841269941563,9.152014092625074e-05,0.23871890327928272,6.925623913136904e-06,Bile Acid,1.1252029103390582e-05,True
Ruminococcus_E sp905215855,C00695_Cholate,-0.23964457444113646,9.164390796377726e-05,-0.210957384661603,7.48939661960126e-05,Bile Acid,8.505845110279682e-05,True
Gallispira edinburgensis,C00134_Putrescine,0.23962446988596123,9.173652750152008e-05,0.24579771715648063,3.5960565776246128e-06,Polyamine,6.586184208103686e-06,True
Galloscillospira_B excrementipullorum,C00334_GABA,0.23960522695457923,9.182204757616695e-05,0.22796842321122593,1.8041069637224507e-05,Other,2.5057041162811814e-05,True
CAG-103 sp900757655,C00576_Betaine aldehyde,0.23958810817988935,9.188983160218786e-05,0.24488726801497387,3.9167147993466645e-06,Other,7.0507917179957955e-06,True
Alangreenwoodia gallinarii,C00489_Glutarate,-0.23954950861595073,9.21386573038091e-05,-0.2393329538359204,6.548046139388253e-06,Other,1.075212830769828e-05,True
Ruminococcus_E bromii_B,C01046_N-Methylglutamate,0.2395237226776159,9.227991735925041e-05,0.2228923102374118,2.791158737947929e-05,Other,3.613150469835507e-05,True
Clostridium_A leptum,C01046_N-Methylglutamate,0.2394954326720297,9.236627169934064e-05,0.23125551798237576,1.3527410281556666e-05,Other,1.9534166471561972e-05,True
Copromorpha sp905193765,C00134_Putrescine,0.2395009704755991,9.236627169934064e-05,0.21437946716035794,5.674787047725965e-05,Polyamine,6.594755430245165e-05,True
Acetatifactor sp003447295,C00003_NAD+,0.2394338669707082,9.281126195835338e-05,0.24983442462773542,2.4525104734591033e-06,Other,4.8135632452583e-06,True
Avispirillum faecium,C00245_Taurine,0.23941337205662133,9.290873065130839e-05,0.21643415269926627,4.793714141551799e-05,Other,5.6797560918860186e-05,True
CAG-103 sp900543625,C05332_Phenethylamine,-0.2393586910179144,9.322074108002802e-05,-0.2399223045104857,6.20415732464428e-06,Other,1.0263287551107162e-05,True
Acetatifactor intestinalis,C00334_GABA,-0.239365982747994,9.322074108002802e-05,-0.2522742560022149,1.9398249388068354e-06,Other,3.975051104112367e-06,True
Galloscillospira_B excrementipullorum,C02714_N-Acetylputrescine,0.2393444421531634,9.32654999353037e-05,0.23277341189810552,1.1826381525727027e-05,Other,1.7481716963380674e-05,True
Faecalibacterium prausnitzii_G,C05984_2-Hydroxybutyrate,-0.23931885979906603,9.340706149178857e-05,-0.26839696042102384,3.873743893403308e-07,Other,1.0343775416297217e-06,True
Agathobacter rectalis,C00055_CMP,0.23928558401861885,9.361468317489302e-05,0.23887744205723593,6.826200532924911e-06,Nucleotide,1.1117590444503112e-05,True
Gemmiger qucibialis,C01042_N-Acetylaspartate,0.2391649371962417,9.457478370385414e-05,0.24485222864738276,3.929585227833963e-06,Other,7.067599330636623e-06,True
Escherichia sp005843885,C06104_Adipate,-0.23894740961324532,9.639296893859065e-05,-0.22069459514882828,3.361223782591071e-05,Other,4.201529728238838e-05,True
Escherichia sp002965065,C08277_Sebacate,-0.23892437953861714,9.651666597951858e-05,-0.2361110552651245,8.772795648525043e-06,Other,1.3675441385074114e-05,True
Lachnospira sp003451515,C00134_Putrescine,-0.23873671017100934,9.807298121665478e-05,-0.2841753025304742,7.206711002876597e-08,Polyamine,2.578429696914704e-07,True
Avanaerovorax faecigallinarum,C00576_Betaine aldehyde,-0.23873107725209813,9.807298121665478e-05,-0.24548351167988494,3.7037771764172766e-06,Other,6.764889819940232e-06,True
CAG-170 sp000432135,C00803_Valerate,0.2387187939562851,9.810266690366768e-05,0.2707480445448013,3.03526562327109e-07,Other,8.338641822173325e-07,True
QALW01 sp900547955,C00408_Pipecolate,-0.2386142437142601,9.888051500880501e-05,-0.23086089428507917,1.4006309289119116e-05,Other,2.0109561075547903e-05,True
Escherichia albertii,C00152_Asn,-0.23861868484463297,9.888051500880501e-05,-0.2444851769114693,4.066856572692329e-06,Other,7.262243879807729e-06,True
Veillonella parvula_A,C02678_Dodecanedioate,-0.23853522722185244,9.951384379349846e-05,-0.25584913312030166,1.36973289896751e-06,Other,3.0170328171090525e-06,True
Faecousia sp000434635,C01042_N-Acetylaspartate,0.2384828183599393,9.990864077481905e-05,0.24490105399566547,3.91166205963168e-06,Other,7.048039747084107e-06,True
UBA1685 sp900546845,C01046_N-Methylglutamate,-0.2384017439281486,0.00010051088676081641,-0.22870281389098387,1.6923233848351308e-05,Other,2.3751907155580784e-05,True
Alistipes onderdonkii,C08262_Isovalerate,0.23839895364406552,0.00010051088676081641,0.22409398822102833,2.5194743686621047e-05,Other,3.3042286802125966e-05,True
Acutalibacter sp910580045,C00364_dTMP,-0.23837102308887959,0.00010068494356831589,-0.25287538220195427,1.8302404065166839e-06,Other,3.8090331040929946e-06,True
Erysipelatoclostridium ramosum,C00576_Betaine aldehyde,-0.23836072156128488,0.00010069760985221571,-0.23790524321054815,7.45797016029283e-06,Other,1.1990305723943457e-05,True
Agathobacter sp900317585,C00055_CMP,0.238342244963107,0.00010078531269754169,0.2333650602361194,1.1220102747432706e-05,Nucleotide,1.677145403203693e-05,True
CAG-488 sp003486665,C02678_Dodecanedioate,-0.2382896642997283,0.0001011867315000831,-0.24530831484192936,3.7651711063281367e-06,Other,6.8395478770720014e-06,True
Lachnospira eligens,C00398_Tryptamine,-0.23817821749863802,0.00010211482801703537,-0.25530860779401904,1.4442140885243747e-06,Indole / Tryptophan,3.143012162185799e-06,True
Ventricola intestinavium,C05332_Phenethylamine,0.23817151260223715,0.00010211482801703537,0.2597830201522317,9.283474626507719e-07,Other,2.1677460351829246e-06,True
Lachnospira eligens_A,2-Hydroxypentanoate,-0.23814744166885507,0.00010225590741145811,-0.25215621354254325,1.9620687879940992e-06,Other,4.016517477981779e-06,True
Scatomorpha intestinavium,C00245_Taurine,0.23809681090057494,0.00010256199034410877,0.20963852584210804,8.324766904830887e-05,Other,9.343172732694598e-05,True
CAG-488 sp900539465,C05332_Phenethylamine,0.23810215162790885,0.00010256199034410877,0.2535991461882625,1.7061486496226097e-06,Other,3.6262458015358336e-06,True
Prevotella sp003447235,3-Indoxyl sulfate,-0.23805723052700328,0.00010284873728562505,-0.14357208545699662,0.007391020610800585,Other,0.007431896039015168,True
Aphodomorpha sp900549955,C00408_Pipecolate,-0.23803523210947156,0.00010288249194548253,-0.26593759890723123,4.987347017656106e-07,Other,1.2804485282814137e-06,True
Fimenecus sp000432435,C00576_Betaine aldehyde,0.23803143672257424,0.00010288249194548253,0.24563515746749237,3.651408760777503e-06,Other,6.6753359429204804e-06,True
Negativibacillus massiliensis,C02656_Pimelate,0.2380270398002329,0.00010288249194548253,0.2486126420889437,2.7556241912237913e-06,Other,5.314607890499115e-06,True
Barnesiella intestinihominis,C01585_Hexanoate,0.2379907217464567,0.00010313970422193252,0.24509549376500306,3.841056616872253e-06,Other,6.951355581037696e-06,True
HGM12669 sp900761935,C02678_Dodecanedioate,-0.23790064093362637,0.00010390390743822037,-0.24332026154303035,4.533468112472003e-06,Other,7.988490066029961e-06,True
Alistipes putredinis,C05122_Taurocholate,-0.23783749241186017,0.00010441778227185661,-0.22411753927137648,2.514408812886475e-05,Bile Acid,3.3019157096342415e-05,True
Veillonella atypica,C02678_Dodecanedioate,-0.23777254612278736,0.00010494074220554375,-0.2634426236099854,6.42806226814025e-07,Other,1.5871758686766048e-06,True
Escherichia marmotae,C02656_Pimelate,-0.23776481862025747,0.00010494074220554375,-0.223500616635428,2.6503372111189945e-05,Other,3.453208092663185e-05,True
Christensenella intestinihominis,C08277_Sebacate,-0.2376809084261207,0.00010565851821298454,-0.24845094402374865,2.7983259403485096e-06,Other,5.381396039131749e-06,True
Faecalibacterium sp900539945,C02571_o-Acetylcarnitine,-0.23767051898776237,0.00010567359204256515,-0.2410717106506466,5.5823505450316415e-06,Other,9.342846100471366e-06,True
Acetatifactor intestinalis,C00003_NAD+,0.23757146633930984,0.00010654245068862021,0.24626040913344197,3.4428586417354206e-06,Other,6.352137715379004e-06,True
HGM11417 sp900761895,C08277_Sebacate,-0.237531559776508,0.00010684343483190919,-0.24020750198604285,6.043988223453712e-06,Other,1.0031515723574625e-05,True
Ruminococcus_E bromii,C05629_3-Phenylpropionate,0.23749462113205008,0.00010711643451087778,0.21980425056249675,3.6221501145876897e-05,Other,4.4470842413599625e-05,True
UMGS687 sp900545735,C00440_5-Methyltetrahydrofolate,-0.2374783192882768,0.00010718936447408713,-0.23817521866575833,7.277159274056028e-06,Other,1.1727895687439205e-05,True
Acetatifactor intestinalis,C00576_Betaine aldehyde,0.2373819141209657,0.0001080442156946042,0.24773033932468225,2.9964319586678867e-06,Other,5.669691501736778e-06,True
Faecousia sp000434635,C05332_Phenethylamine,-0.23731692221253164,0.00010859599391165735,-0.2383320341961251,7.174059478014392e-06,Other,1.1608510482223936e-05,True
Faecalibacterium prausnitzii_D,C05984_2-Hydroxybutyrate,-0.2372947511499975,0.00010872782304270292,-0.25974826799257167,9.31568791453915e-07,Other,2.1714890243681e-06,True
Ruminococcus_C sp000980705,C00483_Tyramine,-0.2371321475663383,0.00011025337646194033,-0.21061158631258906,7.700444749905911e-05,Other,8.710910350572298e-05,True
UBA5884 sp002431975,C17714_Heptanoate,-0.23711168621050838,0.00011037009222302464,-0.25119004606240797,2.153530912031582e-06,Other,4.3156932104841324e-06,True
Limivicinus faecipullorum,C02714_N-Acetylputrescine,0.23708009482457051,0.00011059836538971267,0.23665675033416642,8.351200126975438e-06,Other,1.3182636348816794e-05,True
UBA5905 sp900763035,C05635_5-Hydroxyindoleacetate,-0.23700259973495563,0.00011128853161549447,-0.25008802923087436,2.3937188768981233e-06,Other,4.725234767888077e-06,True
SFEL01 sp016292635,C00695_Cholate,0.2369904859500752,0.0001113223152413161,0.21653323943548705,4.754673302468372e-05,Bile Acid,5.646880406732034e-05,True
Alistipes onderdonkii,C00803_Valerate,0.2369537573623993,0.00011160446187549823,0.2442005538517743,4.176438179843375e-06,Other,7.418185044126776e-06,True
Acidaminococcus fermentans,C02714_N-Acetylputrescine,0.23693103390834275,0.00011169214773536065,0.2185270368930076,4.030075056947941e-05,Other,4.890867787558181e-05,True
Veillonella parvula_A,C00489_Glutarate,-0.23692758741316985,0.00011169214773536065,-0.24241727980773153,4.92984848490119e-06,Other,8.548024649370808e-06,True
Eubacterium_G ventriosum,C00055_CMP,0.236899879690834,0.0001118840077587167,0.23688479343143973,8.180792174599506e-06,Nucleotide,1.2964805348018234e-05,True
Anaerostipes hadrus,C00483_Tyramine,-0.2368814149704977,0.0001119825764796721,-0.24567364333025637,3.6382311718643254e-06,Other,6.657330598104896e-06,True
Scatavimonas sp900540275,C00134_Putrescine,0.23686325283660914,0.00011207821954017232,0.25021095422537437,2.365709023331003e-06,Polyamine,4.675314275357713e-06,True
Scatavimonas merdipullorum,C00300_Creatine,0.2368250711862865,0.00011237726045435994,0.27044188089027565,3.13363717517315e-07,Other,8.585307329241506e-07,True
SFEL01 sp016292635,C00847_4-Pyridoxate,-0.23675995237525263,0.00011295183968013529,-0.2103579817094501,7.858770159020492e-05,Other,8.874952184099934e-05,True
W1P20-047 sp004555335,C08277_Sebacate,-0.2367002334951543,0.00011338463630017944,-0.22513396813944977,2.3047520373613315e-05,Other,3.0791610385588926e-05,True
Avimicrobium caecorum,"C03283_2,4-Diaminobutyrate",0.23670652573522566,0.00011338463630017944,0.23372177248651418,1.0868970018585106e-05,Other,1.631977480268034e-05,True
Lachnospira eligens_A,C01921_Glycocholate,-0.23667558282070122,0.00011354824194909839,-0.24156886757933688,5.332218304973415e-06,Other,9.082856107242076e-06,True
ER4 sp900552015,C00300_Creatine,-0.23659070949770192,0.00011433250560197315,-0.24077531206577749,5.7367559355116085e-06,Other,9.585222949894082e-06,True
UBA3855 sp017460955,C00847_4-Pyridoxate,-0.2365676664721069,0.00011448087306717997,-0.21097289388988102,7.480059812629567e-05,Other,8.500067968897236e-05,True
UMGS1322 sp905214315,C05135_4-(beta-Acetylaminoethyl)imidazole,0.23651007199086307,0.00011498771735848265,0.22574600824056992,2.1866144436053636e-05,Other,2.9533272985718327e-05,True
Acetatifactor sp003447295,C00334_GABA,-0.236362936620677,0.00011643396579902988,-0.2519471261687209,2.0020691733215097e-06,Other,4.0775339578849484e-06,True
Ruminococcus_E bromii,C00079_Phe,-0.2363075054899796,0.00011683481210285595,-0.22023104154807369,3.494771315378214e-05,Other,4.3198656555972975e-05,True
Prevotella sp002440225,C02679_Dodecanoate,-0.23631202632636172,0.00011683481210285595,-0.2264378921465289,2.05998053911394e-05,Other,2.810341799609741e-05,True
Clostridium_A leptum,3-Indoxyl sulfate,0.23627953840181318,0.00011703846219244175,0.15173711972951906,0.0046146473252259195,Other,0.004647177568203343,True
Acutalibacter sp910580045,C00334_GABA,0.23621387570444927,0.00011764179007344248,0.223219727278837,2.7145053130536847e-05,Other,3.520759160899721e-05,True
Faecalibacterium prausnitzii_D,C00431_5-Aminovalerate,-0.2360363812030451,0.00011944609295911237,-0.22341646471162316,2.669409128855095e-05,Other,3.4735317226481396e-05,True
Pyramidobacter sp002007215,C00134_Putrescine,0.23596544084406965,0.00012002476911169706,0.20550732696152962,0.00011544809748741251,Polyamine,0.00012693578613239418,True
Escherichia sp005843885,C02678_Dodecanedioate,-0.23596945369577524,0.00012002476911169706,-0.23088588137508265,1.39755146599552e-05,Other,2.0079762442464367e-05,True
Ruminococcus_E bromii_B,C00334_GABA,-0.23594476187303226,0.00012015498420130074,-0.24813099438853145,2.884689551088016e-06,Other,5.513095891728931e-06,True
Escherichia fergusonii,C06104_Adipate,-0.23590615893515832,0.00012039390692732343,-0.22071067879296843,3.356677941783177e-05,Other,4.198471471898909e-05,True
UBA1206 sp000433115,C06104_Adipate,-0.23590544091393864,0.00012039390692732343,-0.25598957779859716,1.3509909295309316e-06,Other,2.9823199327393633e-06,True
CAG-103 sp000432375,C05145_3-Aminoisobutyrate,-0.23584347094592026,0.00012097364405563879,-0.25330820455408387,1.7550318241758489e-06,Other,3.6986972058500507e-06,True
